run_dir,checkpoint_path,teammate_embed_dim,objective_hidden_dim,set_hidden_dim,fusion_hidden_dim,objective_num_layers,ff_expansion,num_set_blocks,dropout,learning_rate,weight_decay,batch_size,best_epoch,stop_reason,val_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_macro_f1,test_weighted_f1,best_val_loss,best_val_macro_f1_during_training
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_238_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_238_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,192,256,2,4,4,0.3,0.0005,0.001,512,4,early_stopping_val_loss_overfit_patience_3,0.36161140924796004,0.26615325049010147,0.3513657312843439,0.36936349137306074,0.34170144288976273,0.3616722374883791,4.394008848402235,0.26615325049010147
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_124_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_124_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,1,2,4,0.1,0.0005,0.0001,512,3,early_stopping_val_loss_overfit_patience_3,0.3351466588252591,0.2661106511701098,0.32251809083777977,0.42931709438886473,0.4050341982217714,0.4109654337388533,5.743218457257306,0.2661106511701098
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_312_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_312_h256_objh256_te128_fu256_obj2_ff4_blocks5_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,2,4,5,0.2,0.0005,0.0005,512,3,early_stopping_val_loss_overfit_patience_3,0.3215467176358156,0.2660089680521961,0.31952647720081045,0.38386254893431926,0.3686867290166348,0.3640144654426894,4.945083856582642,0.2660089680521961
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_051_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_051_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,1,2,4,0.2,0.001,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.31588620157318237,0.2658153806999582,0.31113575841777663,0.39553429027113235,0.3806026674507344,0.3822785896234703,4.612710564224808,0.2658153806999582
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_049_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_049_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,1,2,3,0.2,0.001,0.0005,512,3,early_stopping_val_loss_overfit_patience_3,0.36256708079100197,0.2653216303051541,0.33974850104310844,0.3924169928954618,0.36489575181440165,0.3815558229183553,5.068259804337113,0.2653216303051541
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_328_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_328_h256_objh256_te128_fu256_obj2_ff2_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,2,2,4,0.25,0.0005,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.33463206645592886,0.2651805969400251,0.33292562961763705,0.3916920400173989,0.3714279241318102,0.3813536013103931,4.932131352248015,0.2651805969400251
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_228_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_228_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,192,256,1,4,5,0.3,0.0005,0.001,512,4,early_stopping_val_loss_overfit_patience_3,0.335367198412115,0.26515993108344893,0.3208868344505215,0.4380165289256198,0.4072792160218084,0.4143885510507601,4.704291741053264,0.26515993108344893
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_403_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_403_h256_objh384_te256_fu384_obj2_ff4_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,256,384,256,384,2,4,3,0.15,0.001,0.0001,512,4,early_stopping_val_loss_overfit_patience_3,0.3285304712195839,0.2651557441398913,0.3202518488620352,0.3270262432941859,0.3029039768177131,0.3190956942450633,6.299318887569286,0.2651557441398913
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_220_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_220_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,192,256,1,2,4,0.3,0.0005,0.001,512,4,early_stopping_val_loss_overfit_patience_3,0.3333088289347938,0.26512166504370605,0.3249930742460595,0.4039437436566623,0.3913283473192578,0.39280977481316903,4.893184591222693,0.26512166504370605
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_142_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_142_h192_objh256_te128_fu256_obj2_ff4_blocks4_drop0p1_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,2,4,4,0.1,0.0005,0.0001,512,4,early_stopping_val_loss_overfit_patience_3,0.3294861427626259,0.2650734664018415,0.3227595533110412,0.4377265477743947,0.41217299068465796,0.4158448623607516,6.234628165209735,0.2650734664018415
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_300_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_300_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,1,4,5,0.2,0.0005,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.3398515033448504,0.2648701486029639,0.32825612539726107,0.41503552269102506,0.38878943273780947,0.4020261816198091,4.786707374784681,0.2648701486029639
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_316_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_316_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,1,2,4,0.25,0.0005,0.0005,512,3,early_stopping_val_loss_overfit_patience_3,0.34176284643093435,0.2647784448727245,0.3278641189563985,0.34181528200666955,0.327723583840854,0.3385391827618037,4.8087099481512,0.2647784448727245
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_168_h192_objh256_te128_fu256_obj2_ff4_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_168_h192_objh256_te128_fu256_obj2_ff4_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,192,256,2,4,5,0.15,0.0005,0.0001,512,2,early_stopping_val_loss_overfit_patience_3,0.32088509887524813,0.2645809425982528,0.3120997181567435,0.40865593736407135,0.3892272041827498,0.4035556510638112,5.038485571190163,0.2645809425982528
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_202_h192_objh256_te128_fu256_obj1_ff4_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_202_h192_objh256_te128_fu256_obj1_ff4_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,192,256,1,4,4,0.25,0.0005,0.0005,512,2,early_stopping_val_loss_overfit_patience_3,0.34610012497243253,0.2643759857732807,0.3260837467123396,0.3877047991880528,0.3718362953846735,0.3741990634018528,4.849618240639016,0.2643759857732807
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_063_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_063_h128_objh128_te64_fu128_obj2_ff2_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,64,128,128,128,2,2,4,0.2,0.001,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.33176505182680294,0.264347850138296,0.32487935556879477,0.38581992170508916,0.38405576284373166,0.38622714250835477,4.927392465096933,0.264347850138296
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_253_h256_objh256_te128_fu256_obj2_ff2_blocks3_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_253_h256_objh256_te128_fu256_obj2_ff2_blocks3_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,256,256,2,2,3,0.1,0.001,0.0001,512,1,early_stopping_val_macro_f1_patience_3,0.3529368521649636,0.264311001626812,0.33253938766503327,0.44345367551109177,0.4176068712646114,0.43577948702805425,5.872250486303259,0.264311001626812
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_092_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_092_h128_objh128_te64_fu128_obj2_ff4_blocks3_drop0p25_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,2,4,3,0.25,0.0005,0.0005,512,1,early_stopping_val_macro_f1_patience_3,0.3533779313386753,0.2642382641113368,0.3309975140353326,0.42728722633028854,0.4073524649248575,0.40450780201217357,4.328629758622911,0.2642382641113368
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_179_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_179_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,192,256,1,4,5,0.2,0.001,0.0005,512,1,early_stopping_val_macro_f1_patience_3,0.32801587885025363,0.2642328291329085,0.3137634369965291,0.4317819341742787,0.404398683076976,0.4125113470649209,5.288734789247866,0.2642328291329085
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_002_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_002_h128_objh128_te64_fu128_obj1_ff2_blocks3_drop0p1_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,1,2,3,0.1,0.0005,0.0001,512,1,early_stopping_val_macro_f1_patience_3,0.3502168639270749,0.2640882943536804,0.332861525536341,0.4207626504277222,0.40630187860726397,0.40362148246015456,4.812357549314146,0.2640882943536804
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_045_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_045_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p15_lr0p001_wd0p0001/best_model.pt,64,128,128,128,2,4,4,0.15,0.001,0.0001,512,1,early_stopping_val_macro_f1_patience_3,0.3223553627876204,0.2638918230984969,0.31751683048359164,0.37596056256343335,0.3558073613307779,0.36051436667640885,4.3923829749778465,0.2638918230984969
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_233_h192_objh256_te128_fu256_obj2_ff2_blocks5_drop0p3_lr0p001_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_233_h192_objh256_te128_fu256_obj2_ff2_blocks5_drop0p3_lr0p001_wd0p001/best_model.pt,128,256,192,256,2,2,5,0.3,0.001,0.001,512,4,early_stopping_val_loss_overfit_patience_3,0.3490406527971771,0.2637248844260218,0.3392734272135971,0.3210091344062636,0.30202901632128243,0.3212041988653726,5.42859250527841,0.2637248844260218
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_284_h256_objh256_te128_fu256_obj2_ff4_blocks3_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_284_h256_objh256_te128_fu256_obj2_ff4_blocks3_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,2,4,3,0.15,0.0005,0.0001,512,2,early_stopping_val_loss_overfit_patience_3,0.3191207821804014,0.26330887028177075,0.3145911886582145,0.4306945048571843,0.42090430751939023,0.41655180079863524,5.32639577653673,0.26330887028177075
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_324_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_324_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,1,4,5,0.25,0.0005,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.33691097552010585,0.2632958729157749,0.3272317850137159,0.3717558358706684,0.36485062403271573,0.36381742573176157,5.013901851795338,0.2632958729157749
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_374_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p1_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_374_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p1_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,2,3,0.1,0.0005,0.0001,512,3,early_stopping_val_loss_overfit_patience_3,0.3254429170036022,0.26288540213734896,0.31474479090242014,0.36030158039727417,0.34710122948318917,0.3555750531124885,6.206768751144409,0.26288540213734896
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_052_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_052_h128_objh128_te64_fu128_obj1_ff2_blocks4_drop0p2_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,1,2,4,0.2,0.0005,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.3291920899801514,0.26284327605876834,0.32333617230466144,0.43816151950123244,0.4314559588299699,0.4323030502621211,3.6769973083778664,0.26284327605876834
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_048_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_048_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,2,4,5,0.15,0.0005,0.0001,512,3,early_stopping_val_loss_overfit_patience_3,0.3386752922149526,0.26271534293129606,0.31965897795989,0.43214441061331016,0.4062880986439052,0.4082075297858531,4.639593406959817,0.26271534293129606
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_292_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_292_h256_objh256_te128_fu256_obj1_ff2_blocks4_drop0p2_lr0p0005_wd0p0005/best_model.pt,128,256,256,256,1,2,4,0.2,0.0005,0.0005,512,3,early_stopping_val_loss_overfit_patience_3,0.3313974858487098,0.26256122320609,0.31782346287088453,0.3832825866318689,0.3581345939330189,0.3682636620366006,5.041712646131162,0.26256122320609
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_445_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_445_h256_objh384_te256_fu384_obj2_ff2_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,256,384,256,384,2,2,3,0.25,0.001,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.3492611923840329,0.26206283227167065,0.3353165570116146,0.3508771929824561,0.33509866969335794,0.3450349247206323,5.964671532313029,0.26206283227167065
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_034_h128_objh128_te64_fu128_obj1_ff4_blocks4_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_034_h128_objh128_te64_fu128_obj1_ff4_blocks4_drop0p15_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,1,4,4,0.15,0.0005,0.0001,512,3,early_stopping_val_loss_overfit_patience_3,0.3230169815481879,0.2620511978187045,0.31590218094215106,0.40365376250543716,0.38912246066722456,0.3946040024809855,4.188194380866157,0.2620511978187045
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_426_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_426_h256_objh384_te256_fu384_obj2_ff2_blocks5_drop0p2_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,2,2,5,0.2,0.0005,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.32669264132911857,0.26166823263583133,0.3227427834204045,0.39277946933449326,0.3837900233828855,0.3872551387207937,5.245995106520476,0.26166823263583133
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_406_h256_objh384_te256_fu384_obj2_ff4_blocks4_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_406_h256_objh384_te256_fu384_obj2_ff4_blocks4_drop0p15_lr0p0005_wd0p0001/best_model.pt,256,384,256,384,2,4,4,0.15,0.0005,0.0001,512,2,early_stopping_val_loss_overfit_patience_3,0.32610453576416965,0.2615131310188985,0.31687741455097607,0.3561693489923155,0.329606043060615,0.33498193076998584,6.607657556180601,0.2615131310188985
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_218_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_218_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,192,256,1,2,3,0.3,0.0005,0.001,512,4,early_stopping_val_loss_overfit_patience_3,0.3375725942806734,0.26148958164204894,0.3276824413226019,0.39553429027113235,0.3625453020328433,0.37532493051493043,4.255767062858299,0.26148958164204894
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_277_h256_objh256_te128_fu256_obj2_ff2_blocks3_drop0p15_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_277_h256_objh256_te128_fu256_obj2_ff2_blocks3_drop0p15_lr0p001_wd0p0001/best_model.pt,128,256,256,256,2,2,3,0.15,0.001,0.0001,512,2,early_stopping_val_loss_overfit_patience_3,0.34073366169227376,0.2614672039387036,0.32087640238837567,0.40836595621284616,0.3667937224063747,0.3909767104781062,5.325966296372591,0.2614672039387036
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_274_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_274_h256_objh256_te128_fu256_obj1_ff4_blocks4_drop0p15_lr0p0005_wd0p0001/best_model.pt,128,256,256,256,1,4,4,0.15,0.0005,0.0001,512,2,early_stopping_val_loss_overfit_patience_3,0.3272807468940675,0.2612700691959914,0.32349913512449413,0.42931709438886473,0.4088683653559759,0.4253165692572235,5.490939449380945,0.2612700691959914
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_348_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_348_h256_objh256_te128_fu256_obj1_ff4_blocks5_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,256,256,1,4,5,0.3,0.0005,0.001,512,1,early_stopping_val_macro_f1_patience_3,0.3065500257296185,0.2612062171299567,0.3055933454629085,0.35638683485573436,0.35779293012677277,0.3491307933008264,4.54735055676213,0.2612062171299567
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_094_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_094_h128_objh128_te64_fu128_obj2_ff4_blocks4_drop0p25_lr0p0005_wd0p0005/best_model.pt,64,128,128,128,2,4,4,0.25,0.0005,0.0005,512,2,early_stopping_val_loss_overfit_patience_3,0.34676174373300006,0.2611419208381281,0.3264061222465309,0.43482673626214297,0.4138129449547782,0.42124095377539233,3.971027480231391,0.2611419208381281
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_344_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p3_lr0p0005_wd0p001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_344_h256_objh256_te128_fu256_obj1_ff4_blocks3_drop0p3_lr0p0005_wd0p001/best_model.pt,128,256,256,256,1,4,3,0.3,0.0005,0.001,512,4,early_stopping_val_loss_overfit_patience_3,0.31199000220539586,0.26100974599209026,0.3087597533735855,0.3922720023198492,0.37109067169187493,0.3786343202029001,4.564541269231726,0.26100974599209026
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_121_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_121_h192_objh256_te128_fu256_obj1_ff2_blocks3_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,192,256,1,2,3,0.1,0.001,0.0001,512,2,early_stopping_val_loss_overfit_patience_3,0.3291920899801514,0.26100273886469477,0.31888628091955773,0.38110772799768017,0.3647812212874731,0.371993728017582,5.560815996593899,0.26100273886469477
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_257_h256_objh256_te128_fu256_obj2_ff2_blocks5_drop0p1_lr0p001_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_257_h256_objh256_te128_fu256_obj2_ff2_blocks5_drop0p1_lr0p001_wd0p0001/best_model.pt,128,256,256,256,2,2,5,0.1,0.001,0.0001,512,3,early_stopping_val_loss_overfit_patience_3,0.3621995148129089,0.26061206086785915,0.34709579976884514,0.3617514861534,0.3415136631618878,0.35133851432769464,5.645499264752424,0.26061206086785915
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_171_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p2_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_171_h192_objh256_te128_fu256_obj1_ff2_blocks4_drop0p2_lr0p001_wd0p0005/best_model.pt,128,256,192,256,1,2,4,0.2,0.001,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.35264279938248916,0.26049141834356015,0.3323391177914596,0.3856024358416703,0.35873837728190316,0.36830247414812384,6.243463233665183,0.26049141834356015
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_313_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p25_lr0p001_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_313_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p25_lr0p001_wd0p0005/best_model.pt,128,256,256,256,1,2,3,0.25,0.001,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.3375725942806734,0.260382006552406,0.3248224721956075,0.4130781499202552,0.3853043871837455,0.40410947418386256,5.390725171124494,0.260382006552406
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_410_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p2_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_410_h256_objh384_te256_fu384_obj1_ff2_blocks3_drop0p2_lr0p0005_wd0p0005/best_model.pt,256,384,256,384,1,2,3,0.2,0.0005,0.0005,512,3,early_stopping_val_loss_overfit_patience_3,0.3316915386311843,0.260112764818486,0.32271200625021257,0.3620414673046252,0.3448873263308388,0.35449748718325597,4.979206288302386,0.260112764818486
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_042_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p15_lr0p0005_wd0p0001,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_042_h128_objh128_te64_fu128_obj2_ff2_blocks5_drop0p15_lr0p0005_wd0p0001/best_model.pt,64,128,128,128,2,2,5,0.15,0.0005,0.0001,512,4,early_stopping_val_loss_overfit_patience_3,0.32051753289715507,0.2601103725904523,0.316228813508272,0.389734667246629,0.38158880905160397,0.3814180936219501,4.481391138500637,0.2601103725904523
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_204_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p25_lr0p0005_wd0p0005,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_155024/runs/run_204_h192_objh256_te128_fu256_obj1_ff4_blocks5_drop0p25_lr0p0005_wd0p0005/best_model.pt,128,256,192,256,1,4,5,0.25,0.0005,0.0005,512,4,early_stopping_val_loss_overfit_patience_3,0.3235315739175182,0.2595778785053307,0.3205501516736431,0.4095258808177468,0.39608493096049485,0.3984271796867076,5.043351420649776,0.2595778785053307
